,revenue,cost_without_depletion_and_amortization,operations_and_support_expense,selling_and_market_expense,research_and_development_expense,general_and_administrative_expense,depreciation_depletion_and_amortization,costs_and_expenses,operating_income_loss,interest_expense,nonoperating_income_expense,incomeloss_from_continuining_operations,income_tax_expense_benefit,income_loss_from_equity_method_investments,profit_loss,unnamed,net_income_loss,earnings_per_share_basic,earnings_per_share_diluted,weighted_average_number_of_shares_outstanding_basic,weight_average_number_of_diluted_shares_outstanding,net_income_loss_attributable_to_redeemable_noncontrolling_interest,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2020-01-27,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.0470666666666666,0.0479999999999999,0.8596666666666666,0.0923333333333333,18818280.0,36.3
2020-01-28,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.906,0.254,0.746,0.0,28973963.0,37.01
2020-01-29,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.906,0.254,0.746,0.0,16882299.0,36.99
2020-01-30,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.1603,0.0579999999999999,0.8977999999999999,0.044,22847064.0,36.68
2020-01-31,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.21075,0.0,0.9705,0.0295,21553665.0,36.29
2020-02-01 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.45205,0.108,0.873,0.019,21553665.0,36.29
2020-02-02 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.45205,0.108,0.873,0.019,21553665.0,36.29
2020-02-03,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.45205,0.108,0.873,0.019,23538859.0,37.59
2020-02-04,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.45205,0.108,0.873,0.019,32425930.0,38.53
2020-02-05,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.45205,0.108,0.873,0.019,38413313.0,36.81
2020-02-06,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.45205,0.108,0.873,0.019,52700763.0,37.09
2020-02-07,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.4690666666666667,0.225,0.775,0.0,112526401.0,40.63
2020-02-08 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.6757,0.123,0.83,0.047,112526401.0,40.63
2020-02-09 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.88605,0.2165,0.7275,0.056,112526401.0,40.63
2020-02-10,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.891,0.191,0.809,0.0,61115851.0,40.01
2020-02-11,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.5320333333333334,0.1133333333333333,0.8610000000000001,0.026,33914174.0,41.27
2020-02-12,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.50465,0.261,0.624,0.115,26541993.0,41.25
2020-02-13,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,23850949.0,40.09
2020-02-14,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,32062221.0,39.66
2020-02-15 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,32062221.0,39.66
2020-02-16 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,32062221.0,39.66
2020-02-17 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,32062221.0,39.66
2020-02-18,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,22168471.0,40.18
2020-02-19,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,23287412.0,41.05
2020-02-20,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,25446394.0,40.92
2020-02-21,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.9283,0.054,0.774,0.172,20600617.0,40.72
2020-02-22 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.94205,0.181,0.796,0.0235,20600617.0,40.72
2020-02-23 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.94205,0.181,0.796,0.0235,20600617.0,40.72
2020-02-24,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.94205,0.181,0.796,0.0235,37123158.0,38.31
2020-02-25,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.0891555555555555,0.0952222222222222,0.8451111111111111,0.0596666666666666,49281558.0,35.89
2020-02-26,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.4249857142857143,0.1255714285714285,0.829,0.0455714285714285,44110821.0,34.45
2020-02-27,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.4249857142857143,0.1255714285714285,0.829,0.0455714285714285,66557245.0,32.45
2020-02-28,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.0397,0.026,0.9225,0.0515,52100204.0,33.87
2020-02-29 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.0397,0.026,0.9225,0.0515,52100204.0,33.87
2020-03-01 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.91505,0.185,0.754,0.061,52100204.0,33.87
2020-03-02,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.91505,0.185,0.754,0.061,46662523.0,32.85
2020-03-03,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.01755,0.1265,0.756,0.1169999999999999,35182366.0,33.04
2020-03-04,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.6461,0.254,0.595,0.15,44738640.0,34.53
2020-03-05,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.0516,0.0,0.974,0.026,32764549.0,32.21
2020-03-06,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.0516,0.0,0.974,0.026,34808733.0,31.68
2020-03-07 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.0286,0.027,0.949,0.025,34808733.0,31.68
2020-03-08 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.0286,0.027,0.949,0.025,34808733.0,31.68
2020-03-09,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.3169,0.036,0.945,0.019,37439281.0,28.17
2020-03-10,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.3472,0.099,0.855,0.047,36308321.0,28.97
2020-03-11,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.43205,0.15875,0.78375,0.0574999999999999,43212769.0,26.24
2020-03-12,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.43205,0.15875,0.78375,0.0574999999999999,54041976.0,22.61
2020-03-13,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.3946666666666667,0.2066666666666666,0.737,0.0563333333333333,54096478.0,22.6
2020-03-14 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.0855,0.06,0.874,0.066,54096478.0,22.6
2020-03-15 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.3695,0.118,0.826,0.056,54096478.0,22.6
2020-03-16,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.16188,0.0665999999999999,0.8502000000000001,0.0829999999999999,56913992.0,20.29
2020-03-17,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.4353,0.0196666666666666,0.828,0.1523333333333333,60003887.0,18.91
2020-03-18,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.6428,0.0,0.927,0.073,78286232.0,14.82
2020-03-19,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.0317199999999999,0.0658,0.8798,0.0546,83988721.0,20.49
2020-03-20,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.3902,0.1245,0.8755,0.0,76530547.0,21.33
2020-03-21 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.7899,0.16,0.773,0.067,76530547.0,21.33
2020-03-22 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.53375,0.148,0.852,0.0,76530547.0,21.33
2020-03-23,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.53375,0.148,0.852,0.0,48350894.0,22.4
2020-03-24,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.1221999999999999,0.0605,0.91475,0.0245,58505205.0,26.39
2020-03-25,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.1221999999999999,0.0605,0.91475,0.0245,52474067.0,26.19
2020-03-26,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.1221999999999999,0.0605,0.91475,0.0245,41371017.0,28.12
2020-03-27,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.6250666666666667,0.1016666666666666,0.6623333333333333,0.2356666666666666,40292212.0,27.28
2020-03-28 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.6250666666666667,0.1016666666666666,0.6623333333333333,0.2356666666666666,40292212.0,27.28
2020-03-29 00:00:00,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,0.0,0.0,1.0,0.0,40292212.0,27.28
2020-03-30,4069000000.0,1927000000.0,506000000.0,1251000000.0,608000000.0,647000000.0,101000000.0,5040000000.0,-971000000.0,101000000.0,15000000.0,-1057000000.0,25000000.0,-9000000.0,-1091000000.0,5000000.0,-1096000000.0,-0.88,-0.88,1248353000.0,1248353000.0,-10000000.0,1.0,0.124,0.798,0.078,-0.17,0.0,0.9465,0.0535,37725659.0,27.83
